Price,Age_08_04,KM,HP,Automatic,cc,Doors,Cylinders,Gears,Weight,Fuel_Type_CNG,Fuel_Type_Diesel,Fuel_Type_Petrol
10995.0,63.0,68153.0,110.0,0.0,1600.0,5.0,4.0,5.0,1085.0,0,0,1
10500.0,65.0,68000.0,110.0,0.0,1600.0,5.0,4.0,5.0,1075.0,0,0,1
8950.0,65.0,68000.0,86.0,0.0,1300.0,3.0,4.0,5.0,1015.0,0,0,1
9750.0,67.0,67762.0,110.0,0.0,1600.0,3.0,4.0,5.0,1065.0,0,0,1
10950.0,68.0,67146.0,110.0,0.0,1600.0,5.0,4.0,5.0,1075.0,0,0,1
9750.0,67.0,67110.0,86.0,0.0,1300.0,5.0,4.0,5.0,1035.0,0,0,1
9950.0,59.0,67010.0,110.0,0.0,1600.0,3.0,4.0,5.0,1065.0,0,0,1
10500.0,65.0,67003.0,110.0,0.0,1600.0,4.0,4.0,5.0,1035.0,0,0,1
10400.0,68.0,66785.0,86.0,0.0,1300.0,3.0,4.0,5.0,1045.0,0,0,1
8800.0,68.0,66550.0,86.0,0.0,1332.0,3.0,4.0,5.0,1010.0,0,0,1
10500.0,61.0,66259.0,110.0,0.0,1600.0,3.0,4.0,5.0,1065.0,0,0,1
9250.0,62.0,66082.0,110.0,0.0,1600.0,5.0,4.0,5.0,1070.0,0,0,1
7800.0,65.0,66000.0,86.0,0.0,1300.0,3.0,4.0,5.0,1015.0,0,0,1
9950.0,61.0,66000.0,110.0,0.0,1600.0,3.0,4.0,5.0,1050.0,0,0,1
10750.0,63.0,65896.0,110.0,0.0,1600.0,3.0,4.0,5.0,1065.0,0,0,1
10950.0,67.0,65785.0,110.0,0.0,1600.0,5.0,4.0,5.0,1075.0,0,0,1
9950.0,65.0,65513.0,110.0,0.0,1600.0,4.0,4.0,5.0,1070.0,0,0,1
9950.0,59.0,65463.0,110.0,0.0,1600.0,5.0,4.0,5.0,1070.0,0,0,1
8100.0,68.0,65400.0,86.0,0.0,1300.0,4.0,4.0,5.0,1000.0,0,0,1
9250.0,60.0,65259.0,110.0,0.0,1600.0,3.0,4.0,5.0,1050.0,0,0,1
7800.0,64.0,65000.0,110.0,0.0,1600.0,3.0,4.0,5.0,1050.0,0,0,1
9000.0,68.0,65000.0,110.0,0.0,1600.0,5.0,4.0,5.0,1070.0,0,0,1
8950.0,57.0,65000.0,110.0,0.0,1600.0,4.0,4.0,5.0,1035.0,0,0,1
8950.0,62.0,64966.0,86.0,0.0,1300.0,3.0,4.0,5.0,1020.0,0,0,1
9950.0,68.0,64950.0,110.0,0.0,1600.0,5.0,4.0,5.0,1075.0,0,0,1
8500.0,60.0,64914.0,110.0,0.0,1600.0,5.0,4.0,5.0,1070.0,0,0,1
7995.0,62.0,64797.0,110.0,0.0,1600.0,5.0,4.0,5.0,1075.0,0,0,1
8750.0,65.0,64772.0,110.0,0.0,1600.0,3.0,4.0,5.0,1050.0,0,0,1
9750.0,63.0,64690.0,86.0,0.0,1300.0,3.0,4.0,5.0,1020.0,0,0,1
10950.0,65.0,64630.0,110.0,0.0,1600.0,5.0,4.0,5.0,1070.0,0,0,1
9750.0,67.0,64613.0,110.0,0.0,1600.0,5.0,4.0,5.0,1085.0,0,0,1
8200.0,60.0,64383.0,86.0,0.0,1300.0,3.0,4.0,5.0,1015.0,0,0,1
8950.0,68.0,64000.0,110.0,0.0,1600.0,5.0,4.0,5.0,1075.0,0,0,1
9500.0,66.0,63881.0,86.0,0.0,1300.0,3.0,4.0,5.0,1015.0,0,0,1
10950.0,58.0,63870.0,72.0,0.0,1900.0,5.0,4.0,5.0,1135.0,0,1,0
9750.0,66.0,63328.0,86.0,0.0,1300.0,5.0,4.0,5.0,1065.0,0,0,1
9950.0,65.0,63000.0,86.0,0.0,1300.0,5.0,4.0,5.0,1065.0,0,0,1
10450.0,61.0,63000.0,86.0,0.0,1300.0,3.0,4.0,5.0,1050.0,0,0,1
9850.0,65.0,62396.0,110.0,0.0,1600.0,3.0,4.0,5.0,1050.0,0,0,1
9450.0,62.0,62377.0,110.0,0.0,1600.0,5.0,4.0,5.0,1075.0,0,0,1
10295.0,67.0,62316.0,110.0,0.0,1600.0,3.0,4.0,5.0,1050.0,0,0,1
9750.0,68.0,62292.0,110.0,0.0,1600.0,3.0,4.0,5.0,1065.0,0,0,1
8950.0,65.0,62225.0,110.0,0.0,1600.0,3.0,4.0,5.0,1050.0,0,0,1
9900.0,68.0,62222.0,110.0,0.0,1600.0,5.0,4.0,5.0,1075.0,0,0,1
8750.0,66.0,62135.0,86.0,0.0,1300.0,5.0,4.0,5.0,1035.0,0,0,1
9950.0,58.0,62024.0,110.0,0.0,1600.0,5.0,4.0,5.0,1075.0,0,0,1
8500.0,60.0,61977.0,86.0,0.0,1300.0,3.0,4.0,5.0,1015.0,0,0,1
9950.0,62.0,61930.0,110.0,0.0,1600.0,4.0,4.0,5.0,1035.0,0,0,1
10950.0,57.0,61682.0,110.0,0.0,1600.0,3.0,4.0,5.0,1050.0,0,0,1
9795.0,68.0,61568.0,110.0,0.0,1600.0,4.0,4.0,5.0,1035.0,0,0,1
8750.0,68.0,61504.0,110.0,0.0,1600.0,4.0,4.0,5.0,1035.0,0,0,1
8250.0,65.0,61384.0,110.0,0.0,1600.0,3.0,4.0,5.0,1050.0,0,0,1
9950.0,58.0,61343.0,110.0,0.0,1600.0,5.0,4.0,5.0,1075.0,0,0,1
9950.0,62.0,61254.0,110.0,0.0,1600.0,5.0,4.0,5.0,1075.0,0,0,1
10500.0,59.0,61166.0,110.0,0.0,1600.0,3.0,4.0,5.0,1050.0,0,0,1
9750.0,62.0,61149.0,86.0,0.0,1300.0,5.0,4.0,5.0,1040.0,0,0,1
11250.0,61.0,61144.0,110.0,0.0,1600.0,5.0,4.0,5.0,1090.0,0,0,1
8900.0,59.0,61127.0,110.0,0.0,1600.0,3.0,4.0,5.0,1050.0,0,0,1
7950.0,60.0,61100.0,86.0,0.0,1300.0,3.0,4.0,5.0,1015.0,0,0,1
11500.0,68.0,61100.0,110.0,0.0,1600.0,5.0,4.0,5.0,1075.0,0,0,1
9450.0,57.0,61000.0,110.0,0.0,1600.0,3.0,4.0,5.0,1050.0,0,0,1
7995.0,65.0,60724.0,86.0,0.0,1300.0,3.0,4.0,5.0,1015.0,0,0,1
10995.0,59.0,60708.0,86.0,0.0,1300.0,5.0,4.0,5.0,1045.0,0,0,1
8950.0,61.0,60532.0,110.0,0.0,1600.0,3.0,4.0,5.0,1050.0,0,0,1
8250.0,67.0,60000.0,86.0,0.0,1300.0,4.0,4.0,5.0,1030.0,0,0,1
8950.0,66.0,60000.0,86.0,0.0,1300.0,3.0,4.0,5.0,1015.0,0,0,1
8950.0,65.0,60000.0,86.0,0.0,1300.0,3.0,4.0,5.0,1015.0,0,0,1
9500.0,62.0,59295.0,86.0,0.0,1300.0,5.0,4.0,5.0,1035.0,0,0,1
7500.0,65.0,59264.0,86.0,0.0,1300.0,3.0,4.0,5.0,1015.0,0,0,1
8950.0,63.0,59000.0,110.0,0.0,1600.0,3.0,4.0,5.0,1050.0,0,0,1
9950.0,63.0,59000.0,86.0,0.0,1300.0,5.0,4.0,5.0,1035.0,0,0,1
9750.0,65.0,59000.0,110.0,0.0,1600.0,5.0,4.0,5.0,1075.0,0,0,1
9450.0,61.0,59000.0,110.0,0.0,1600.0,5.0,4.0,5.0,1070.0,0,0,1
9950.0,65.0,59000.0,110.0,0.0,1600.0,3.0,4.0,5.0,1050.0,0,0,1
9750.0,68.0,58860.0,110.0,0.0,1600.0,3.0,4.0,5.0,1055.0,0,0,1
8950.0,65.0,58829.0,110.0,0.0,1600.0,3.0,4.0,5.0,1050.0,0,0,1
8250.0,66.0,58654.0,110.0,0.0,1600.0,5.0,4.0,5.0,1070.0,0,0,1
7750.0,65.0,58300.0,86.0,0.0,1300.0,3.0,4.0,5.0,1015.0,0,0,1
8950.0,60.0,58269.0,110.0,0.0,1600.0,3.0,4.0,5.0,1050.0,0,0,1
9950.0,64.0,58136.0,110.0,0.0,1600.0,5.0,4.0,5.0,1075.0,0,0,1
9450.0,66.0,58113.0,107.0,0.0,1600.0,3.0,4.0,5.0,1085.0,0,0,1
12950.0,67.0,58058.0,110.0,0.0,1600.0,3.0,4.0,5.0,1065.0,0,0,1
9950.0,58.0,58000.0,110.0,0.0,1600.0,3.0,4.0,5.0,1050.0,0,0,1
10495.0,62.0,58000.0,110.0,0.0,1600.0,3.0,4.0,5.0,1065.0,0,0,1
7950.0,68.0,57565.0,86.0,0.0,1300.0,5.0,4.0,5.0,1035.0,0,0,1
10500.0,63.0,57413.0,107.0,0.0,1600.0,5.0,4.0,5.0,1115.0,0,0,1
8950.0,65.0,57374.0,110.0,0.0,1600.0,5.0,4.0,5.0,1075.0,0,0,1
9900.0,62.0,57179.0,110.0,0.0,1600.0,5.0,4.0,5.0,1075.0,0,0,1
9995.0,61.0,57169.0,110.0,0.0,1600.0,3.0,4.0,5.0,1065.0,0,0,1
9950.0,63.0,57124.0,110.0,0.0,1600.0,3.0,4.0,5.0,1065.0,0,0,1
9950.0,63.0,57000.0,110.0,0.0,1600.0,3.0,4.0,5.0,1050.0,0,0,1
8250.0,67.0,57000.0,110.0,0.0,1600.0,3.0,4.0,5.0,1050.0,0,0,1
9950.0,63.0,57000.0,86.0,0.0,1300.0,5.0,4.0,5.0,1035.0,0,0,1
8950.0,59.0,56259.0,86.0,0.0,1300.0,3.0,4.0,5.0,1015.0,0,0,1
10950.0,62.0,56209.0,107.0,0.0,1600.0,3.0,4.0,5.0,1080.0,0,0,1
9250.0,67.0,56074.0,86.0,0.0,1300.0,4.0,4.0,5.0,1000.0,0,0,1
9950.0,63.0,55942.0,110.0,0.0,1600.0,5.0,4.0,5.0,1070.0,0,0,1
9995.0,57.0,55844.0,86.0,0.0,1300.0,5.0,4.0,5.0,1045.0,0,0,1
8750.0,61.0,55747.0,86.0,0.0,1300.0,3.0,4.0,5.0,1020.0,0,0,1
10950.0,58.0,55478.0,86.0,0.0,1300.0,5.0,4.0,5.0,1045.0,0,0,1
10350.0,60.0,55085.0,107.0,0.0,1600.0,5.0,4.0,5.0,1105.0,0,0,1
9950.0,65.0,55061.0,110.0,0.0,1600.0,5.0,4.0,5.0,1070.0,0,0,1
8950.0,65.0,55000.0,86.0,0.0,1300.0,3.0,4.0,5.0,1015.0,0,0,1
10950.0,57.0,55000.0,110.0,0.0,1600.0,5.0,4.0,5.0,1075.0,0,0,1
10950.0,63.0,54936.0,110.0,0.0,1600.0,5.0,4.0,5.0,1075.0,0,0,1
8950.0,68.0,54875.0,110.0,0.0,1600.0,5.0,4.0,5.0,1070.0,0,0,1
8900.0,67.0,54847.0,110.0,0.0,1600.0,3.0,4.0,5.0,1050.0,0,0,1
10250.0,60.0,54554.0,110.0,0.0,1600.0,3.0,4.0,5.0,1065.0,0,0,1
9450.0,61.0,54125.0,110.0,0.0,1600.0,5.0,4.0,5.0,1035.0,0,0,1
9250.0,61.0,54000.0,110.0,0.0,1600.0,3.0,4.0,5.0,1055.0,0,0,1
10500.0,57.0,54000.0,110.0,0.0,1600.0,5.0,4.0,5.0,1075.0,0,0,1
7350.0,58.0,54000.0,86.0,0.0,1300.0,5.0,4.0,5.0,1035.0,0,0,1
10250.0,57.0,54000.0,110.0,0.0,1600.0,3.0,4.0,5.0,1135.0,0,0,1
10250.0,62.0,53285.0,110.0,0.0,1600.0,5.0,4.0,5.0,1075.0,0,0,1
11500.0,65.0,53053.0,110.0,0.0,1600.0,5.0,4.0,5.0,1075.0,0,0,1
8950.0,68.0,53000.0,110.0,0.0,1587.0,3.0,4.0,5.0,1075.0,0,0,1
7750.0,68.0,53000.0,86.0,0.0,1300.0,3.0,4.0,5.0,1015.0,0,0,1
9500.0,64.0,52968.0,110.0,0.0,1600.0,3.0,4.0,5.0,1050.0,0,0,1
8450.0,67.0,52800.0,86.0,0.0,1300.0,3.0,4.0,5.0,1015.0,0,0,1
8950.0,57.0,52548.0,110.0,0.0,1600.0,3.0,4.0,5.0,1050.0,0,0,1
8400.0,60.0,52487.0,110.0,0.0,1600.0,4.0,4.0,5.0,1035.0,0,0,1
9250.0,66.0,52383.0,86.0,0.0,1300.0,3.0,4.0,5.0,1015.0,0,0,1
8900.0,61.0,52112.0,110.0,0.0,1600.0,4.0,4.0,5.0,1035.0,0,0,1
8750.0,58.0,51712.0,110.0,0.0,1600.0,3.0,4.0,5.0,1050.0,0,0,1
10950.0,58.0,51421.0,110.0,0.0,1600.0,5.0,4.0,5.0,1105.0,0,0,1
8950.0,61.0,51235.0,86.0,0.0,1300.0,4.0,4.0,5.0,1000.0,0,0,1
8950.0,65.0,51000.0,86.0,0.0,1300.0,3.0,4.0,5.0,1015.0,0,0,1
8895.0,61.0,50925.0,110.0,0.0,1600.0,5.0,4.0,5.0,1070.0,0,0,1
9390.0,66.0,50806.0,86.0,0.0,1300.0,3.0,4.0,5.0,1152.5,0,0,1
8750.0,59.0,50469.0,110.0,0.0,1600.0,5.0,4.0,5.0,1070.0,0,0,1
9750.0,61.0,50173.0,110.0,0.0,1600.0,5.0,4.0,5.0,1075.0,0,0,1
9950.0,62.0,50000.0,110.0,0.0,1600.0,5.0,4.0,5.0,1075.0,0,0,1
10950.0,65.0,49942.0,110.0,0.0,1600.0,3.0,4.0,5.0,1065.0,0,0,1
9900.0,67.0,49585.0,110.0,0.0,1600.0,5.0,4.0,5.0,1085.0,0,0,1
9500.0,62.0,49258.0,110.0,0.0,1600.0,4.0,4.0,5.0,1035.0,0,0,1
9950.0,61.0,49000.0,110.0,0.0,1600.0,3.0,4.0,5.0,1050.0,0,0,1
9950.0,63.0,48738.0,110.0,0.0,1600.0,5.0,4.0,5.0,1055.0,0,0,1
10500.0,62.0,47750.0,86.0,0.0,1300.0,5.0,4.0,5.0,1040.0,0,0,1
9950.0,63.0,47612.0,86.0,0.0,1300.0,3.0,4.0,5.0,1015.0,0,0,1
10495.0,68.0,47500.0,86.0,0.0,1300.0,5.0,4.0,5.0,1035.0,0,0,1
9500.0,66.0,47237.0,110.0,0.0,1600.0,3.0,4.0,5.0,1050.0,0,0,1
8500.0,58.0,47171.0,86.0,0.0,1300.0,3.0,4.0,5.0,1015.0,0,0,1
10450.0,60.0,47060.0,110.0,0.0,1600.0,4.0,4.0,5.0,1035.0,0,0,1
8950.0,65.0,47014.0,86.0,0.0,1300.0,3.0,4.0,5.0,1015.0,0,0,1
9900.0,59.0,46929.0,86.0,0.0,1300.0,3.0,4.0,5.0,1025.0,0,0,1
8900.0,63.0,46000.0,86.0,0.0,1300.0,5.0,4.0,5.0,1035.0,0,0,1
8745.0,65.0,45681.0,110.0,0.0,1600.0,3.0,4.0,5.0,1050.0,0,0,1
8750.0,65.0,45549.0,86.0,0.0,1300.0,3.0,4.0,5.0,1015.0,0,0,1
10750.0,57.0,45000.0,110.0,0.0,1600.0,5.0,4.0,5.0,1050.0,0,0,1
9750.0,57.0,45000.0,110.0,0.0,1600.0,3.0,4.0,5.0,1050.0,0,0,1
8850.0,65.0,45000.0,110.0,0.0,1600.0,5.0,4.0,5.0,1075.0,0,0,1
7950.0,66.0,45000.0,86.0,0.0,1300.0,5.0,4.0,5.0,1035.0,0,0,1
9450.0,63.0,45000.0,110.0,0.0,1600.0,4.0,4.0,5.0,1035.0,0,0,1
9950.0,61.0,45000.0,107.0,0.0,1600.0,3.0,4.0,5.0,1085.0,0,0,1
8250.0,63.0,44944.0,110.0,0.0,1600.0,4.0,4.0,5.0,1035.0,0,0,1
9950.0,61.0,44597.0,86.0,0.0,1300.0,3.0,4.0,5.0,1015.0,0,0,1
9995.0,68.0,44458.0,86.0,0.0,1300.0,3.0,4.0,5.0,1015.0,0,0,1
9950.0,59.0,43818.0,110.0,0.0,1600.0,5.0,4.0,5.0,1070.0,0,0,1
10495.0,60.0,43426.0,110.0,0.0,1600.0,5.0,4.0,5.0,1070.0,0,0,1
7950.0,58.0,43000.0,110.0,0.0,1600.0,4.0,4.0,5.0,1114.0,1,0,0
8950.0,68.0,43000.0,110.0,0.0,1600.0,5.0,4.0,5.0,1035.0,0,0,1
9695.0,57.0,43000.0,110.0,0.0,1600.0,5.0,4.0,5.0,1075.0,0,0,1
7750.0,64.0,43000.0,86.0,0.0,1300.0,3.0,4.0,5.0,1015.0,0,0,1
9950.0,68.0,42750.0,110.0,0.0,1600.0,3.0,4.0,5.0,1050.0,0,0,1
9950.0,67.0,42102.0,110.0,0.0,1600.0,5.0,4.0,5.0,1075.0,0,0,1
9950.0,63.0,41586.0,110.0,0.0,1600.0,5.0,4.0,5.0,1114.0,0,0,1
9900.0,64.0,41200.0,110.0,0.0,1600.0,5.0,4.0,5.0,1070.0,0,0,1
10950.0,57.0,40214.0,86.0,0.0,1300.0,3.0,4.0,5.0,1025.0,0,0,1
8950.0,60.0,40000.0,86.0,0.0,1300.0,4.0,4.0,5.0,1000.0,0,0,1
8950.0,66.0,39222.0,86.0,0.0,1300.0,3.0,4.0,5.0,1045.0,0,0,1
8250.0,66.0,39144.0,110.0,0.0,1600.0,3.0,4.0,5.0,1050.0,0,0,1
10250.0,62.0,39000.0,110.0,0.0,1600.0,5.0,4.0,5.0,1075.0,0,0,1
8750.0,61.0,38019.0,110.0,0.0,1600.0,5.0,4.0,5.0,1070.0,0,0,1
9750.0,68.0,37759.0,110.0,0.0,1600.0,5.0,4.0,5.0,1070.0,0,0,1
10950.0,61.0,37500.0,110.0,0.0,1600.0,5.0,4.0,5.0,1085.0,0,0,1
10950.0,60.0,37111.0,110.0,0.0,1600.0,3.0,4.0,5.0,1050.0,0,0,1
9750.0,62.0,37000.0,86.0,0.0,1300.0,3.0,4.0,5.0,1015.0,0,0,1
8900.0,59.0,36954.0,110.0,0.0,1600.0,3.0,4.0,5.0,1050.0,0,0,1
9500.0,60.0,36943.0,110.0,0.0,1600.0,5.0,4.0,5.0,1070.0,0,0,1
9950.0,63.0,36923.0,86.0,0.0,1300.0,5.0,4.0,5.0,1050.0,0,0,1
9950.0,66.0,36658.0,110.0,0.0,1600.0,3.0,4.0,5.0,1050.0,0,0,1
8250.0,65.0,36000.0,86.0,0.0,1300.0,3.0,4.0,5.0,1015.0,0,0,1
10450.0,65.0,36000.0,110.0,0.0,1600.0,3.0,4.0,5.0,1065.0,0,0,1
10950.0,62.0,35512.0,110.0,0.0,1600.0,3.0,4.0,5.0,1065.0,0,0,1
9250.0,65.0,35283.0,86.0,0.0,1300.0,3.0,4.0,5.0,1015.0,0,0,1
8900.0,68.0,35000.0,110.0,0.0,1600.0,3.0,4.0,5.0,1050.0,0,0,1
10900.0,57.0,35000.0,86.0,0.0,1300.0,5.0,4.0,5.0,1045.0,0,0,1
9750.0,64.0,34114.0,110.0,0.0,1600.0,3.0,4.0,5.0,1050.0,0,0,1
11950.0,58.0,34000.0,110.0,0.0,1600.0,5.0,4.0,5.0,1075.0,0,0,1
7900.0,68.0,33847.0,86.0,0.0,1300.0,4.0,4.0,5.0,1000.0,0,0,1
10900.0,57.0,33535.0,110.0,0.0,1600.0,4.0,4.0,5.0,1035.0,0,0,1
10450.0,65.0,33000.0,110.0,0.0,1600.0,3.0,4.0,5.0,1050.0,0,0,1
10950.0,59.0,32150.0,110.0,0.0,1600.0,5.0,4.0,5.0,1085.0,0,0,1
9950.0,65.0,31588.0,86.0,0.0,1300.0,3.0,4.0,5.0,1015.0,0,0,1
10750.0,60.0,31480.0,110.0,0.0,1600.0,3.0,4.0,5.0,1065.0,0,0,1
9900.0,57.0,31307.0,110.0,0.0,1600.0,5.0,4.0,5.0,1070.0,0,0,1
10750.0,68.0,31000.0,110.0,0.0,1600.0,4.0,4.0,5.0,1035.0,0,0,1
10450.0,58.0,30634.0,110.0,0.0,1600.0,5.0,4.0,5.0,1075.0,0,0,1
9450.0,68.0,30300.0,86.0,0.0,1300.0,4.0,4.0,5.0,1000.0,0,0,1
10750.0,60.0,28500.0,86.0,0.0,1300.0,3.0,4.0,5.0,1045.0,0,0,1
10950.0,60.0,28500.0,110.0,0.0,1600.0,5.0,4.0,5.0,1075.0,0,0,1
10000.0,57.0,28000.0,86.0,0.0,1300.0,3.0,4.0,5.0,1015.0,0,0,1
10500.0,68.0,26698.0,110.0,0.0,1600.0,3.0,4.0,5.0,1055.0,0,0,1
12500.0,62.0,26000.0,107.0,0.0,1600.0,3.0,4.0,5.0,1085.0,0,0,1
8950.0,62.0,25505.0,86.0,0.0,1300.0,5.0,4.0,5.0,1035.0,0,0,1
10500.0,58.0,25000.0,110.0,0.0,1600.0,5.0,4.0,5.0,1075.0,0,0,1
9245.0,66.0,22835.0,110.0,0.0,1600.0,3.0,4.0,5.0,1050.0,0,0,1
10950.0,59.0,22705.0,110.0,0.0,1600.0,5.0,4.0,5.0,1075.0,0,0,1
9500.0,63.0,22178.0,86.0,0.0,1300.0,3.0,4.0,5.0,1015.0,0,0,1
10900.0,62.0,17345.0,110.0,0.0,1600.0,3.0,4.0,5.0,1050.0,0,0,1
10950.0,67.0,15535.0,86.0,0.0,1300.0,4.0,4.0,5.0,1030.0,0,0,1
9450.0,66.0,15110.0,86.0,0.0,1300.0,5.0,4.0,5.0,1035.0,0,0,1
5900.0,73.0,153051.875,72.0,0.0,1900.0,5.0,4.0,5.0,1152.5,0,1,0
6950.0,79.0,153051.875,72.0,0.0,1900.0,5.0,4.0,5.0,1150.0,0,1,0
6000.0,78.0,153051.875,72.0,0.0,1900.0,5.0,4.0,5.0,1135.0,0,1,0
5250.0,79.0,153051.875,110.0,0.0,1600.0,5.0,4.0,5.0,1114.0,1,0,0
4400.0,74.0,153051.875,72.0,0.0,1900.0,3.0,4.0,5.0,1135.0,0,1,0
6750.0,77.0,153051.875,72.0,0.0,1900.0,4.0,4.0,5.0,1100.0,0,1,0
8500.0,69.0,153051.875,72.0,0.0,1900.0,5.0,4.0,5.0,1135.0,0,1,0
6150.0,80.0,153051.875,72.0,0.0,1900.0,3.0,4.0,5.0,1120.0,0,1,0
6950.0,76.0,153051.875,72.0,0.0,1900.0,5.0,4.0,5.0,1150.0,0,1,0
5750.0,76.0,153051.875,72.0,0.0,1900.0,3.0,4.0,5.0,1115.0,0,1,0
8750.0,78.0,153051.875,72.0,0.0,1900.0,4.0,4.0,5.0,1100.0,0,1,0
6500.0,70.0,153051.875,72.0,0.0,1900.0,3.0,4.0,5.0,1115.0,0,1,0
5950.0,73.0,153051.875,110.0,0.0,1600.0,5.0,4.0,5.0,1075.0,0,0,1
6500.0,78.0,153051.875,86.0,0.0,1300.0,5.0,4.0,5.0,1035.0,0,0,1
10500.0,77.0,153051.875,72.0,0.0,1900.0,5.0,4.0,5.0,1135.0,0,1,0
8500.0,77.0,153051.875,72.0,0.0,1900.0,4.0,4.0,5.0,1100.0,0,1,0
7950.0,71.0,153051.875,110.0,0.0,1600.0,3.0,4.0,5.0,1050.0,0,0,1
5800.0,78.0,153051.875,86.0,0.0,1300.0,3.0,4.0,5.0,1015.0,0,0,1
6750.0,80.0,153051.875,86.0,0.0,1300.0,3.0,4.0,5.0,1015.0,0,0,1
6950.0,78.0,153051.875,72.0,0.0,1900.0,3.0,4.0,5.0,1115.0,0,1,0
5740.0,74.0,153051.875,110.0,0.0,1600.0,3.0,4.0,5.0,1050.0,0,0,1
6550.0,73.0,153051.875,86.0,0.0,1300.0,3.0,4.0,5.0,1015.0,0,0,1
8950.0,69.0,153051.875,72.0,0.0,1900.0,3.0,4.0,5.0,1115.0,0,1,0
6750.0,73.0,153051.875,86.0,0.0,1300.0,5.0,4.0,5.0,1035.0,0,0,1
7950.0,78.0,153051.875,110.0,0.0,1600.0,3.0,4.0,5.0,1050.0,0,0,1
7950.0,69.0,153051.875,72.0,0.0,1900.0,3.0,4.0,5.0,1115.0,0,1,0
7450.0,76.0,153051.875,72.0,0.0,1900.0,5.0,4.0,5.0,1140.0,0,1,0
7750.0,70.0,151300.0,72.0,0.0,1900.0,5.0,4.0,5.0,1150.0,0,1,0
6450.0,71.0,151000.0,110.0,0.0,1600.0,5.0,4.0,5.0,1094.0,1,0,0
7900.0,75.0,150000.0,72.0,0.0,1900.0,3.0,4.0,5.0,1135.0,0,1,0
6900.0,69.0,146304.0,72.0,0.0,1900.0,3.0,4.0,5.0,1115.0,0,1,0
5600.0,75.0,146197.0,86.0,0.0,1300.0,3.0,4.0,5.0,1015.0,0,0,1
5950.0,77.0,145996.0,110.0,0.0,1600.0,4.0,4.0,5.0,1035.0,0,0,1
6950.0,80.0,143560.0,86.0,0.0,1300.0,3.0,4.0,5.0,1045.0,0,0,1
7950.0,71.0,139145.0,73.0,0.0,1900.0,2.0,4.0,5.0,1115.0,0,1,0
8950.0,79.0,138500.0,86.0,0.0,1300.0,5.0,4.0,5.0,1050.0,0,0,1
7950.0,74.0,137741.0,90.0,0.0,1900.0,5.0,4.0,5.0,1135.0,0,1,0
9500.0,80.0,137178.0,90.0,0.0,1900.0,5.0,4.0,5.0,1135.0,0,1,0
8600.0,76.0,134889.0,72.0,0.0,1900.0,3.0,4.0,5.0,1115.0,0,1,0
5950.0,71.0,134660.0,72.0,0.0,1900.0,5.0,4.0,5.0,1135.0,0,1,0
7750.0,73.0,134539.0,110.0,0.0,1600.0,5.0,4.0,5.0,1070.0,0,0,1
7950.0,79.0,131500.0,72.0,0.0,1900.0,5.0,4.0,5.0,1140.0,0,1,0
6950.0,77.0,131307.0,110.0,0.0,1600.0,3.0,4.0,5.0,1050.0,0,0,1
7250.0,74.0,130025.0,110.0,0.0,1600.0,3.0,4.0,5.0,1050.0,0,0,1
6500.0,78.0,130000.0,86.0,0.0,1300.0,5.0,4.0,5.0,1015.0,0,0,1
7250.0,77.0,128960.0,110.0,0.0,1600.0,5.0,4.0,5.0,1070.0,0,0,1
9250.0,80.0,128351.0,110.0,0.0,1600.0,5.0,4.0,5.0,1070.0,0,0,1
8250.0,73.0,128006.0,110.0,0.0,1600.0,3.0,4.0,5.0,1050.0,0,0,1
7250.0,71.0,127159.0,72.0,0.0,1900.0,3.0,4.0,5.0,1115.0,0,1,0
5250.0,72.0,126478.0,110.0,0.0,1600.0,4.0,4.0,5.0,1035.0,0,0,1
7900.0,77.0,126000.0,110.0,0.0,1600.0,5.0,4.0,5.0,1050.0,0,0,1
6900.0,76.0,125778.0,110.0,0.0,1600.0,3.0,4.0,5.0,1050.0,0,0,1
7900.0,75.0,125400.0,110.0,0.0,1600.0,3.0,4.0,5.0,1050.0,0,0,1
7250.0,74.0,124910.0,72.0,0.0,1900.0,5.0,4.0,5.0,1135.0,0,1,0
8450.0,70.0,124743.0,110.0,0.0,1600.0,3.0,4.0,5.0,1050.0,0,0,1
7950.0,76.0,124591.0,110.0,0.0,1600.0,5.0,4.0,5.0,1075.0,0,0,1
7950.0,74.0,124057.0,110.0,0.0,1600.0,3.0,4.0,5.0,1050.0,0,0,1
6450.0,72.0,123403.0,110.0,0.0,1600.0,3.0,4.0,5.0,1050.0,0,0,1
6650.0,75.0,123104.0,110.0,0.0,1600.0,5.0,4.0,5.0,1070.0,0,0,1
7950.0,74.0,123077.0,86.0,0.0,1300.0,3.0,4.0,5.0,1015.0,0,0,1
7250.0,80.0,122820.0,86.0,0.0,1300.0,5.0,4.0,5.0,1040.0,0,0,1
7450.0,77.0,122290.0,110.0,0.0,1600.0,3.0,4.0,5.0,1050.0,0,0,1
7950.0,74.0,121900.0,110.0,0.0,1600.0,4.0,4.0,5.0,1035.0,0,0,1
7250.0,77.0,121545.0,110.0,0.0,1600.0,5.0,4.0,5.0,1070.0,0,0,1
8250.0,71.0,120474.0,72.0,0.0,1900.0,3.0,4.0,5.0,1115.0,0,1,0
8950.0,76.0,120263.0,72.0,0.0,1900.0,5.0,4.0,5.0,1135.0,0,1,0
